date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:23	2056/2056	---MCZ	200	added ('OK')	text/javascript	etag:W/%221150-571aa492cb78e%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/echart/dashboard1-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/echart/dashboard1-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index4.html)
11:41:24	142903/142903	---MCZ	200	added ('OK')	text/javascript	etag:W/%2222e37-571aa4887360f%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/d3.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/d3.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index4.html)
11:41:25	6150/6150	---MCZ	200	added ('OK')	text/javascript	etag:W/%2221af-571aa4897e4dd%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/topojson.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/topojson.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index4.html)
11:41:26	113642/113642	---MCZ	200	added ('OK')	text/javascript	etag:W/%221bbea-571aa4896ed78%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/datamaps.world.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/datamaps.world.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index4.html)
11:41:27	1389/1389	---MCZ	200	added ('OK')	text/javascript	etag:W/%22782-571aa48876a24%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/datamap-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datamap/datamap-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index4.html)
11:41:28	43247/43247	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a8ef-571aa4bd20cc7%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sparklinechart/jquery.sparkline.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sparklinechart/jquery.sparkline.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index5.html)
11:41:29	5957/5957	---MCZ	200	added ('OK')	text/javascript	etag:W/%22288d-5724d23d75b64%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sparklinechart/sparkline.init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sparklinechart/sparkline.init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/index5.html)
11:41:29	12804/12804	---M--	200	added ('OK')	image/jpeg	etag:%223204-571d4939e0b1d%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/images/attached-files/img-1.jpg	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/images/attached-files/img-1.jpg	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/email-read.html)
11:41:30	12262/12262	---M--	200	added ('OK')	image/jpeg	etag:%222fe6-571d4939dd708%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/images/attached-files/img-2.jpg	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/images/attached-files/img-2.jpg	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/email-read.html)
11:41:31	13047/13047	---M--	200	added ('OK')	image/jpeg	etag:%2232f7-571d493ad6761%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/images/attached-files/img-3.jpg	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/images/attached-files/img-3.jpg	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/email-read.html)
11:41:32	12680/12680	---M--	200	added ('OK')	image/jpeg	etag:%223188-571d493de2e47%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/images/avatar/4.jpg	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/images/avatar/4.jpg	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/email-inbox.html)
11:41:34	304245/304245	---MCZ	200	added ('OK')	text/javascript	etag:W/%2271392-571aa47aa02da%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chart-js/Chart.bundle.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chart-js/Chart.bundle.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-chartjs.html)
11:41:35	5641/5641	---MCZ	200	added ('OK')	text/javascript	etag:W/%222746-571aa47a8d760%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chart-js/chartjs-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chart-js/chartjs-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-chartjs.html)
11:41:36	11508/11508	---MCZ	200	added ('OK')	text/css	etag:W/%222cf4-571aa38d26562%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/chartist/chartist.min.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/chartist/chartist.min.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-chartist.html)
11:41:37	36964/36964	---MCZ	200	added ('OK')	text/javascript	etag:W/%229064-571aa48015777%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chartist/chartist.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chartist/chartist.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-chartist.html)
11:41:38	6971/6971	---MCZ	200	added ('OK')	text/javascript	etag:W/%221b3b-571aa47f20839%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chartist/chartist-plugin-tooltip.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chartist/chartist-plugin-tooltip.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-chartist.html)
11:41:39	6249/6249	---MCZ	200	added ('OK')	text/javascript	etag:W/%222c1c-571aa47f1ad14%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chartist/chartist-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/chartist/chartist-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-chartist.html)
11:41:40	14188/14188	---MCZ	200	added ('OK')	text/javascript	etag:W/%226392-571aa4943e903%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/echart/echarts-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/echart/echarts-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-echart.html)
11:41:41	1399/1399	---MCZ	200	added ('OK')	text/javascript	etag:W/%227cf-571aa4b85dbb5%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/peitychart/peitychart.init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/peitychart/peitychart.init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/chart-peity.html)
11:41:41	39681/39681	---M--	200	added ('OK')	image/jpeg	etag:%229b01-571aa35cb1a3d%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/images/c1.jpg	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/images/c1.jpg	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/ui-tab.html)
11:41:42	828/828	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2006:11:42%20GMT	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/calendar2/semantic.ui.min.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/calendar2/semantic.ui.min.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:44	12548/12548	---MCZ	200	added ('OK')	text/css	etag:W/%223104-571aa38d4fd71%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/calendar2/pignose.calendar.min.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/calendar2/pignose.calendar.min.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:45	61317/61317	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ef85-571aa46bf140b%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/moment.latest.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/moment.latest.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:46	287763/287763	---MCZ	200	added ('OK')	text/javascript	etag:W/%2246413-571aa46e1c431%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/semantic.ui.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/semantic.ui.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:47	8822/8822	---MCZ	200	added ('OK')	text/javascript	etag:W/%222276-571aa46df7a42%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/prism.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/prism.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:48	24265/24265	---MCZ	200	added ('OK')	text/javascript	etag:W/%225ec9-571aa46d1f2bd%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/pignose.calendar.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/pignose.calendar.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:49	140/140	---MCZ	200	added ('OK')	text/javascript	etag:W/%22102-571aa46cf4da9%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/pignose.init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/calendar-2/pignose.init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-calender.html)
11:41:50	3160/3160	---MCZ	200	added ('OK')	text/css	etag:W/%22117c-571aa396444de%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/nestable/nestable.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/nestable/nestable.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-nestedable.html)
11:41:51	9273/9273	---MCZ	200	added ('OK')	text/javascript	etag:W/%2244c0-571aa4af37a03%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/nestable/jquery.nestable.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/nestable/jquery.nestable.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-nestedable.html)
11:41:52	785/785	---MCZ	200	added ('OK')	text/javascript	etag:W/%224d9-571aa4af3d528%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/nestable/nestable.init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/nestable/nestable.init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-nestedable.html)
11:41:53	16853/16853	---MCZ	200	added ('OK')	text/css	etag:W/%225d03-571aa39ad349c%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/sweetalert/sweetalert.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/sweetalert/sweetalert.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-sweetalert.html)
11:41:54	16977/16977	---MCZ	200	added ('OK')	text/javascript	etag:W/%224251-571aa4c1e23cf%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sweetalert/sweetalert.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sweetalert/sweetalert.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-sweetalert.html)
11:41:55	3695/3695	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e6f-571aa4c1e71ef%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sweetalert/sweetalert.init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/sweetalert/sweetalert.init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-sweetalert.html)
11:41:56	6741/6741	---MCZ	200	added ('OK')	text/css	etag:W/%221a55-571aa39b9dec7%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/toastr/toastr.min.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/toastr/toastr.min.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-toastr.html)
11:41:57	5537/5537	---MCZ	200	added ('OK')	text/javascript	etag:W/%2215a1-571aa4c676eb3%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/toastr/toastr.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/toastr/toastr.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-toastr.html)
11:41:58	14424/14424	---MCZ	200	added ('OK')	text/javascript	etag:W/%225389-571aa4c67138e%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/toastr/toastr.init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/toastr/toastr.init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/uc-toastr.html)
11:41:59	23070/23070	---MCZ	200	added ('OK')	text/javascript	etag:W/%225a1e-571aa4989b179%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/form-validation/jquery.validate.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/form-validation/jquery.validate.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-validation.html)
11:42:00	2142/2142	---MCZ	200	added ('OK')	text/javascript	etag:W/%221190-571aa4989ff98%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/form-validation/jquery.validate-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/form-validation/jquery.validate-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-validation.html)
11:42:01	1309/1309	---MCZ	200	added ('OK')	text/css	etag:W/%2251d-571aa3921488e%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/html5-editor/bootstrap-wysihtml5.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/html5-editor/bootstrap-wysihtml5.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-editor.html)
11:42:02	332121/332121	---MCZ	200	added ('OK')	text/javascript	etag:W/%2251159-571aa49edfe60%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/html5-editor/wysihtml5-0.3.0.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/html5-editor/wysihtml5-0.3.0.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-editor.html)
11:42:03	21025/21025	---MCZ	200	added ('OK')	text/javascript	etag:W/%225221-571aa49d630ab%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/html5-editor/bootstrap-wysihtml5.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/html5-editor/bootstrap-wysihtml5.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-editor.html)
11:42:04	93/93	---MCZ	200	added ('OK')	text/javascript	etag:W/%225d-571aa49e65d43%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/html5-editor/wysihtml5-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/html5-editor/wysihtml5-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-editor.html)
11:42:05	9615/9615	---MCZ	200	added ('OK')	text/css	etag:W/%2232af-571aa391b6f2b%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/dropzone/dropzone.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/dropzone/dropzone.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-dropzone.html)
11:42:06	44909/44909	---MCZ	200	added ('OK')	text/javascript	etag:W/%221026d-571aa4928e700%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/dropzone/dropzone.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/dropzone/dropzone.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/form-dropzone.html)
11:42:07	83068/83068	---MCZ	200	added ('OK')	text/javascript	etag:W/%221447c-571aa48e09381%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/datatables.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/datatables.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:08	16027/16027	---MCZ	200	added ('OK')	text/javascript	etag:W/%223e9b-571aa4f118be1%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/dataTables.buttons.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:09	22883/22883	---MCZ	200	added ('OK')	text/javascript	etag:W/%225963-571aa4f00a8fe%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/buttons.flash.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:10	76985/76985	---MCZ	200	added ('OK')	text/javascript	etag:W/%2212cb9-571aa50988653%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdnjs.cloudflare.com/ajax/libs/jszip/2.5.0/jszip.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:11	419939/419939	---MCZ	200	added ('OK')	text/javascript	etag:W/%2266863-571aa4fd4b477%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/pdfmake.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:12	567631/567631	---MCZ	200	added ('OK')	text/javascript	etag:W/%228a956-571aa4fd577c7%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.rawgit.com/bpampuch/pdfmake/0.1.18/build/vfs_fonts.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:13	21375/21375	---MCZ	200	added ('OK')	text/javascript	etag:W/%22537f-571aa4f011128%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/buttons.html5.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:14	1787/1787	---MCZ	200	added ('OK')	text/javascript	etag:W/%226fb-571aa4f107a71%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/cdn.datatables.net/buttons/1.2.2/js/buttons.print.min.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:15	1659/1659	---MCZ	200	added ('OK')	text/javascript	etag:W/%2267b-571aa48e01e51%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/datatables-init.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/datatables/datatables-init.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/table-datatable.html)
11:42:15	4614/4614	---M--	200	added ('OK')	image/png	etag:%221206-571aa35f97d27%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/images/paypal.png	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/images/paypal.png	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/page-invoice.html)
11:42:17	809/809	---MCZ	200	added ('OK')	text/css	etag:W/%22329-571aa39f64b6a%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/vector-map/jqvmap.min.css	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/css/lib/vector-map/jqvmap.min.css	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/map-vector.html)
11:42:18	185873/185873	---MCZ	200	added ('OK')	text/javascript	etag:W/%222d611-571aa4e5a2314%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/vector-map/country/jquery.vmap.turkey.js	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/js/lib/vector-map/country/jquery.vmap.turkey.js	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/map-vector.html)
11:42:19	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-571aa42caf84d%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.eot?v=4.7.0	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.eot	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/css/font-awesome.min.css)
11:42:19	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222876e-571aa42fc757c%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfontd41d.eot?	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfontd41dd41d.eot	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/css/font-awesome.min.css)
11:42:20	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-571aa42f4ad4f%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.woff2?v=4.7.0	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.woff2	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/css/font-awesome.min.css)
11:42:22	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-571aa42ebedbe%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.woff?v=4.7.0	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.woff	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/css/font-awesome.min.css)
11:42:23	165548/165548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22286ac-571aa42db7306%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.ttf?v=4.7.0	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.ttf	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/css/font-awesome.min.css)
11:42:24	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c7db-571aa42e1ce9d%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e.svg?v=4.7.0	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/fonts/fontawesome-webfont3e6e3e6e.svg	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/font-awesome/css/font-awesome.min.css)
11:42:25	53572/53572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d144-571aa453c6c5d%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/simple-line-icons/css/simple-line-icons.css)
11:42:26	53572/53572	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22d144-571aa456cb10c%22	https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	/Users/harshan/websites/final-dashboard/demo.web3canvas.com/themeforest/coindash/admin/dark/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://demo.web3canvas.com/themeforest/coindash/admin/dark/icons/simple-line-icons/css/simple-line-icons.css)
